Ticker,Date,Bloomberg ESG Score,Bloomberg Environmental Pillar,Bloomberg Governance Pillar,Bloomberg Social Pillar,S&P Global ESG Rank,S&P Global Governance & Economic Dimension Rank,S&P Global Environmental Dimension Rank,S&P Global Social Dimension Rank,Month,Year,Price,Credit Risk Indicator,Beta,Alpha,Issuer Default Risk,30 Day Volatility,P/E Ratio,Revenue,Market Cap,Historical Market Cap,EPS,Yahoo Finance ESG Score,Yahoo Finance Environmental Score,Yahoo Finance Social Score,Yahoo Finance Governance Score,Monthly Return,GICS Sector,GICS Industry,GICS Industry Group,GICS Sub-Industry,Lasso Model
ORCL,2019-11-30,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,11,2019,56.14,IG1,1.1552,-0.2373,IG1,9.864,17.8664,9218.0,184280.5132,171589.76,0.64,18.12,6.79,0.43,10.91,0.0302807854652229,Information Technology,Software,Software & Services,Systems Software,
ORCL,2019-12-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,12,2019,52.98,IG1,1.1034,-0.4782,IG1,16.39,16.8608,9614.0,169941.244,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0562878517990738,Information Technology,Software,Software & Services,Systems Software,
ORCL,2019-12-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,12,2019,52.98,IG1,1.1034,-0.4782,IG1,16.39,16.8608,9614.0,169941.244,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0562878517990738,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-01-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,1,2020,52.45,IG1,1.1038,-0.4925,IG1,15.199,16.6921,9614.0,168241.1901,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0100037750094373,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-01-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,1,2020,52.45,IG1,1.1038,-0.4925,IG1,15.199,16.6921,9614.0,168241.1901,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0100037750094373,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-02-29,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,2,2020,49.46,IG1,1.0651,-0.4121,IG1,24.475,15.2464,9614.0,158650.3195,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0570066730219256,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-02-29,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,2,2020,49.46,IG1,1.0651,-0.4121,IG1,24.475,15.2464,9614.0,158650.3195,180433.96,0.71,18.12,6.79,0.43,10.91,-0.0570066730219256,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-03-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,3,2020,48.33,IG1,0.8813,0.3905,IG5,102.562,14.898,9796.0,152412.7147,156343.06,0.81,18.12,6.79,0.43,10.91,-0.0228467448443187,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-03-31,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,3,2020,48.33,IG1,0.8813,0.3905,IG5,102.562,14.898,9796.0,152412.7147,156343.06,0.81,18.12,6.79,0.43,10.91,-0.0228467448443187,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-04-30,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,4,2020,52.97,IG1,0.8683,0.3507,IG5,50.693,16.3283,9796.0,167045.3445,156343.06,0.81,18.12,6.79,0.43,10.91,0.096006621146286,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-04-30,3.82,5.59,6.13,1.43,72.0,61.0,86.0,47.0,4,2020,52.97,IG1,0.8683,0.3507,IG5,50.693,16.3283,9796.0,167045.3445,156343.06,0.81,18.12,6.79,0.43,10.91,0.096006621146286,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-05-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,5,2020,53.77,IG1,0.8597,0.2471,IG5,25.493,16.9787,9796.0,169568.2117,156343.06,0.81,18.12,6.79,0.43,10.91,0.0151028884274118,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-05-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,5,2020,53.77,IG1,0.8597,0.2471,IG5,25.493,16.9787,9796.0,169568.2117,156343.06,0.81,18.12,6.79,0.43,10.91,0.0151028884274118,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-06-30,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,6,2020,55.27,IG1,0.8468,0.358,IG6,33.341,17.4523,10440.0,169606.0541,164912.59,1.01,18.12,6.79,0.43,10.91,0.0278965966152129,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-06-30,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,6,2020,55.27,IG1,0.8468,0.358,IG6,33.341,17.4523,10440.0,169606.0541,164912.59,1.01,18.12,6.79,0.43,10.91,0.0278965966152129,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-07-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,7,2020,55.45,IG1,0.8297,0.2002,IG6,13.948,17.5091,10440.0,170158.4169,164912.59,1.01,18.12,6.79,0.43,10.91,0.0032567396417586,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-07-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,7,2020,55.45,IG1,0.8297,0.2002,IG6,13.948,17.5091,10440.0,170158.4169,164912.59,1.01,18.12,6.79,0.43,10.91,0.0032567396417586,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-08-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,8,2020,57.22,IG1,0.8196,0.1455,IG6,16.109,17.4565,9367.0,175589.984,172461.08,0.74,18.12,6.79,0.43,10.91,0.0319206492335437,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-08-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,8,2020,57.22,IG1,0.8196,0.1455,IG6,16.109,17.4565,9367.0,175589.984,172461.08,0.74,18.12,6.79,0.43,10.91,0.0319206492335437,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-09-30,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,9,2020,59.7,IG1,0.7901,0.2701,IG6,27.825,18.2131,9367.0,179750.016,172461.08,0.74,18.18,6.57,0.43,11.18,0.0433414889898637,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-09-30,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,9,2020,59.7,IG1,0.7901,0.2701,IG6,27.825,18.2131,9367.0,179750.016,172461.08,0.74,18.18,6.57,0.43,11.18,0.0433414889898637,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-10-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,10,2020,56.11,IG1,0.8038,0.0677,IG6,19.79,17.1179,9367.0,168940.928,172461.08,0.74,18.18,6.57,0.43,11.18,-0.0601340033500837,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-10-31,3.75,4.74,6.56,1.53,72.0,61.0,86.0,47.0,10,2020,56.11,IG1,0.8038,0.0677,IG6,19.79,17.1179,9367.0,168940.928,172461.08,0.74,18.18,6.57,0.43,11.18,-0.0601340033500837,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-11-30,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,11,2020,57.72,IG1,0.7703,-0.003,IG6,19.659,16.7577,9800.0,173788.4577,170389.44,0.82,18.18,6.57,0.43,11.18,0.0286936374977722,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-11-30,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,11,2020,57.72,IG1,0.7703,-0.003,IG6,19.659,16.7577,9800.0,173788.4577,170389.44,0.82,18.18,6.57,0.43,11.18,0.0286936374977722,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-12-31,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,12,2020,64.69,IG1,0.7725,0.4504,IG6,16.624,18.7813,9800.0,190449.5595,170389.44,0.82,18.18,6.57,0.43,11.18,0.1207553707553708,Information Technology,Software,Software & Services,Systems Software,
ORCL,2020-12-31,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,12,2020,64.69,IG1,0.7725,0.4504,IG6,16.624,18.7813,9800.0,190449.5595,170389.44,0.82,18.18,6.57,0.43,11.18,0.1207553707553708,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-01-31,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,1,2021,60.43,IG1,0.755,-0.0073,IG6,16.726,17.5445,9800.0,177907.9746,170389.44,0.82,18.18,6.57,0.43,11.18,-0.065852527438553,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-01-31,3.75,4.74,6.56,1.53,77.0,71.0,88.0,71.0,1,2021,60.43,IG1,0.755,-0.0073,IG6,16.726,17.5445,9800.0,177907.9746,170389.44,0.82,18.18,6.57,0.43,11.18,-0.065852527438553,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-02-28,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,2,2021,64.51,IG1,0.7577,0.1202,IG6,23.6,18.033,9800.0,189919.6333,170389.44,0.82,18.18,6.57,0.43,11.18,0.0675161343703458,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-02-28,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,2,2021,64.51,IG1,0.7577,0.1202,IG6,23.6,18.033,9800.0,189919.6333,170389.44,0.82,18.18,6.57,0.43,11.18,0.0675161343703458,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-03-31,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,3,2021,70.17,IG1,0.7711,0.2553,IG2,38.312,19.6152,10085.0,202337.6509,186756.45,1.72,18.18,6.57,0.43,11.18,0.0877383351418383,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-03-31,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,3,2021,70.17,IG1,0.7711,0.2553,IG2,38.312,19.6152,10085.0,202337.6509,186756.45,1.72,18.18,6.57,0.43,11.18,0.0877383351418383,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-04-30,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,4,2021,75.79,IG1,0.7848,0.4014,IG1,22.812,21.1862,10085.0,218543.1177,186756.45,1.72,18.18,6.57,0.43,11.18,0.0800912070685477,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-04-30,3.75,4.74,6.56,1.53,83.0,71.0,93.0,71.0,4,2021,75.79,IG1,0.7848,0.4014,IG1,22.812,21.1862,10085.0,218543.1177,186756.45,1.72,18.18,6.57,0.43,11.18,0.0800912070685477,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-05-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,5,2021,78.74,IG1,0.7436,0.8376,IG1,20.696,19.8839,11227.0,227049.5459,221574.36,1.42,18.18,6.57,0.43,11.18,0.038923340810133,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-05-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,5,2021,78.74,IG1,0.7436,0.8376,IG1,20.696,19.8839,11227.0,227049.5459,221574.36,1.42,18.18,6.57,0.43,11.18,0.038923340810133,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-06-30,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,6,2021,77.84,IG1,0.702,0.5976,IG1,24.527,19.6566,11227.0,217329.28,221574.36,1.42,18.18,6.57,0.43,11.18,-0.0114300228600455,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-06-30,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,6,2021,77.84,IG1,0.702,0.5976,IG1,24.527,19.6566,11227.0,217329.28,221574.36,1.42,18.18,6.57,0.43,11.18,-0.0114300228600455,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-07-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,7,2021,87.14,IG2,0.7071,1.0046,IG1,24.59,22.0051,11227.0,243294.88,221574.36,1.42,18.18,6.57,0.43,11.18,0.1194758478931139,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-07-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,7,2021,87.14,IG2,0.7071,1.0046,IG1,24.59,22.0051,11227.0,243294.88,221574.36,1.42,18.18,6.57,0.43,11.18,0.1194758478931139,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-08-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,8,2021,89.13,IG2,0.6785,1.2387,IG1,15.999,21.8964,9728.0,248850.96,244483.59,0.89,17.84,6.84,0.43,10.58,0.0228368143217809,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-08-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,8,2021,89.13,IG2,0.6785,1.2387,IG1,15.999,21.8964,9728.0,248850.96,244483.59,0.89,17.84,6.84,0.43,10.58,0.0228368143217809,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-09-30,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,9,2021,87.13,IG2,0.6849,1.1801,IG1,20.804,21.4051,9728.0,238186.0645,244483.59,0.89,17.84,6.84,0.43,10.58,-0.0224391338494334,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-09-30,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,9,2021,87.13,IG2,0.6849,1.1801,IG1,20.804,21.4051,9728.0,238186.0645,244483.59,0.89,17.84,6.84,0.43,10.58,-0.0224391338494334,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-10-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,10,2021,95.94,IG2,0.7098,1.4641,IG1,23.166,23.5694,9728.0,262269.8385,244483.59,0.89,17.84,6.84,0.43,10.58,0.1011132790083784,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-10-31,3.98,5.4,6.79,1.53,83.0,71.0,93.0,71.0,10,2021,95.94,IG2,0.7098,1.4641,IG1,23.166,23.5694,9728.0,262269.8385,244483.59,0.89,17.84,6.84,0.43,10.58,0.1011132790083784,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-11-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,11,2021,90.74,IG2,0.7347,1.5169,IG1,16.281,21.8146,10360.0,248054.6711,242366.54,-0.46,17.84,6.84,0.43,10.58,-0.0542005420054201,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-11-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,11,2021,90.74,IG2,0.7347,1.5169,IG1,16.281,21.8146,10360.0,248054.6711,242366.54,-0.46,17.84,6.84,0.43,10.58,-0.0542005420054201,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-12-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,12,2021,87.21,IG2,0.7158,1.2328,IG2,54.9,20.9659,10360.0,232889.6829,242366.54,-0.46,17.84,6.84,0.43,10.58,-0.038902358386599,Information Technology,Software,Software & Services,Systems Software,
ORCL,2021-12-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,12,2021,87.21,IG2,0.7158,1.2328,IG2,54.9,20.9659,10360.0,232889.6829,242366.54,-0.46,17.84,6.84,0.43,10.58,-0.038902358386599,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-01-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,1,2022,81.16,IG2,0.7429,1.0433,IG2,23.729,19.5115,10360.0,216733.4785,242366.54,-0.46,14.47,6.18,0.5,7.79,-0.0693727783511064,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-01-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,1,2022,81.16,IG2,0.7429,1.0433,IG2,23.729,19.5115,10360.0,216733.4785,242366.54,-0.46,14.47,6.18,0.5,7.79,-0.0693727783511064,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-02-28,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,2,2022,75.97,IG2,0.8516,0.289,IG3,28.658,18.6549,10513.0,202873.8586,202687.96,0.87,14.47,6.18,0.5,7.79,-0.0639477575160176,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-02-28,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,2,2022,75.97,IG2,0.8516,0.289,IG3,28.658,18.6549,10513.0,202873.8586,202687.96,0.87,14.47,6.18,0.5,7.79,-0.0639477575160176,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-03-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,3,2022,82.73,IG2,0.8605,0.4988,IG2,30.665,20.3149,10513.0,220736.6286,202687.96,0.87,14.47,6.18,0.5,7.79,0.0889824930893774,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-03-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,3,2022,82.73,IG2,0.8605,0.4988,IG2,30.665,20.3149,10513.0,220736.6286,202687.96,0.87,14.47,6.18,0.5,7.79,0.0889824930893774,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-04-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,4,2022,73.4,IG2,0.9431,0.1423,IG3,27.446,18.0238,10513.0,195842.7238,202687.96,0.87,13.97,5.69,0.5,7.79,-0.1127765018735645,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-04-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,4,2022,73.4,IG2,0.9431,0.1423,IG3,27.446,18.0238,10513.0,195842.7238,202687.96,0.87,13.97,5.69,0.5,7.79,-0.1127765018735645,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-05-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,5,2022,71.92,IG2,0.9587,0.0949,IG4,35.927,18.5514,11840.0,191893.8514,191666.8,1.2,13.97,5.69,0.5,7.79,-0.0201634877384196,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-05-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,5,2022,71.92,IG2,0.9587,0.0949,IG4,35.927,18.5514,11840.0,191893.8514,191666.8,1.2,13.97,5.69,0.5,7.79,-0.0201634877384196,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-06-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,6,2022,69.87,IG2,0.9049,0.3772,IG4,45.271,18.0226,11840.0,186198.3796,191666.8,1.2,13.97,5.69,0.5,7.79,-0.0285038932146829,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-06-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,6,2022,69.87,IG2,0.9049,0.3772,IG4,45.271,18.0226,11840.0,186198.3796,191666.8,1.2,13.97,5.69,0.5,7.79,-0.0285038932146829,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-07-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,7,2022,77.84,IG2,0.9556,0.6264,IG4,25.449,20.0784,11840.0,207437.8398,191666.8,1.2,13.92,5.69,0.52,7.71,0.1140689852583369,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-07-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,7,2022,77.84,IG2,0.9556,0.6264,IG4,25.449,20.0784,11840.0,207437.8398,191666.8,1.2,13.92,5.69,0.52,7.71,0.1140689852583369,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-08-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,8,2022,74.15,IG2,0.9911,0.6995,IG4,20.071,20.5275,11445.0,197604.2629,199908.4,0.58,,,,,-0.0474049331963001,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-08-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,8,2022,74.15,IG2,0.9911,0.6995,IG4,20.071,20.5275,11445.0,197604.2629,199908.4,0.58,,,,,-0.0474049331963001,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-09-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,9,2022,61.07,IG2,1.1098,-0.0664,IG6,26.217,16.9065,11445.0,164654.8769,199908.4,0.58,,,,,-0.1763991908293999,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-09-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,9,2022,61.07,IG2,1.1098,-0.0664,IG6,26.217,16.9065,11445.0,164654.8769,199908.4,0.58,,,,,-0.1763991908293999,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-10-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,10,2022,78.07,IG2,1.3573,1.119,IG6,37.254,21.6127,11445.0,210489.7042,199908.4,0.58,,,,,0.2783690846569508,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-10-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,10,2022,78.07,IG2,1.3573,1.119,IG6,37.254,21.6127,11445.0,210489.7042,199908.4,0.58,,,,,0.2783690846569508,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-11-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,11,2022,83.03,IG2,1.3425,1.0072,IG5,27.196,24.8558,12275.0,223862.6891,223765.85,0.65,,,,,0.0635327270398362,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-11-30,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,11,2022,83.03,IG2,1.3425,1.0072,IG5,27.196,24.8558,12275.0,223862.6891,223765.85,0.65,,,,,0.0635327270398362,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-12-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,12,2022,81.74,IG2,1.2852,1.0654,IG5,24.63,24.4696,12275.0,220391.7202,223765.85,0.65,,,,,-0.0155365530531134,Information Technology,Software,Software & Services,Systems Software,
ORCL,2022-12-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,12,2022,81.74,IG2,1.2852,1.0654,IG5,24.63,24.4696,12275.0,220391.7202,223765.85,0.65,,,,,-0.0155365530531134,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-01-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,1,2023,88.46,IG2,1.2632,1.1862,IG4,18.576,26.4813,12275.0,238510.5404,223765.85,0.65,,,,,0.0822118913628577,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-01-31,3.98,5.4,6.79,1.53,86.0,77.0,95.0,85.0,1,2023,88.46,IG2,1.2632,1.1862,IG4,18.576,26.4813,12275.0,238510.5404,223765.85,0.65,,,,,0.0822118913628577,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-02-28,3.98,5.4,6.79,1.53,89.0,81.0,94.0,83.0,2,2023,87.4,IG2,1.2533,1.1706,IG4,20.115,27.3069,12398.0,235652.5122,235980.0,0.7,,,,,-0.011982817092471,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-02-28,3.98,5.4,6.79,1.53,89.0,81.0,94.0,83.0,2,2023,87.4,IG2,1.2533,1.1706,IG4,20.115,27.3069,12398.0,235652.5122,235980.0,0.7,,,,,-0.011982817092471,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-03-31,3.98,5.4,6.79,1.53,89.0,81.0,94.0,83.0,3,2023,92.92,IG2,1.2542,1.183,IG3,23.894,29.0315,12398.0,250865.6018,235980.0,0.7,,,,,0.063157894736842,Information Technology,Software,Software & Services,Systems Software,
ORCL,2023-03-31,3.98,5.4,6.79,1.53,89.0,81.0,94.0,83.0,3,2023,92.92,IG2,1.2542,1.183,IG3,23.894,29.0315,12398.0,250865.6018,235980.0,0.7,,,,,0.063157894736842,Information Technology,Software,Software & Services,Systems Software,
ORLY,2015-01-31,,,,,,,,,1,2015,187.36,,0.9106,1.9313,IG1,20.582,25.5259,,19006.6937,,,47.0,65.0,37.0,44.0,,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-02-28,,,,,,,,,2,2015,208.13,,1.0336,1.6775,IG1,27.957,28.3556,,21156.1528,,,47.0,65.0,37.0,44.0,0.1108561058923995,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-03-31,,,,,,,,,3,2015,216.24,,1.0292,2.0171,IG1,20.801,27.7587,1901.903,22013.5049,21915.4362,2.09,47.0,65.0,37.0,44.0,0.0389660308461059,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-04-30,,,,,,,,,4,2015,217.83,,1.0318,1.9221,IG1,23.947,27.9628,1901.903,22175.3689,21915.4362,2.09,47.0,65.0,37.0,44.0,0.0073529411764705,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-05-31,,,,,,,,,5,2015,219.53,,1.0426,1.9198,IG1,22.755,28.181,1901.903,22170.3275,21915.4362,2.09,47.0,65.0,37.0,44.0,0.0078042510214386,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-06-30,,,,,,,,,6,2015,225.98,,0.9609,1.8636,IG1,14.226,27.2562,2035.518,22821.7128,22505.8207,2.32,47.0,65.0,37.0,44.0,0.029380950211816,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-07-31,,,,,,,,,7,2015,240.31,,0.9725,1.9561,IG1,16.098,28.9846,2035.518,24268.8991,22505.8207,2.32,47.0,65.0,37.0,44.0,0.0634126913886186,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-08-31,,,,,,,,,8,2015,240.07,,0.8652,2.3252,IG1,25.797,28.9557,2035.518,23863.724,22505.8207,2.32,47.0,65.0,37.0,44.0,-0.0009987099995839,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-09-30,,,,,,,,,9,2015,250.0,,0.8216,2.5274,IG1,33.172,28.1819,2080.201,24850.7977,24678.577,2.68,47.0,65.0,37.0,44.0,0.0413629358103886,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-10-31,,,,,,,,,10,2015,276.26,IG2,0.9525,2.8233,IG1,24.031,31.1421,2080.201,27461.1254,24678.577,2.68,47.0,65.0,37.0,44.0,0.10504,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-11-30,,,,,,,,,11,2015,263.87,IG2,1.0028,2.7438,IG1,22.463,29.7454,2080.201,26028.1205,24678.577,2.68,49.0,67.0,42.0,44.0,-0.0448490552378193,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2015-12-31,,0.0,6.0,1.68,,,,,12,2015,253.42,IG2,1.0338,2.5161,IG1,20.491,27.2467,1949.052,24997.3332,24768.5539,2.22,49.11,67.05,41.85,44.25,-0.0396028347292227,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2016-01-31,,0.0,6.0,1.68,,,,,1,2016,260.9,IG2,0.9813,2.6639,IG1,27.913,28.0509,1949.052,25735.1599,24768.5539,2.22,,,,,0.0295162181359007,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
ORLY,2016-02-29,,0.0,6.0,1.68,,,,,2,2016,260.32,IG2,0.889,2.2427,IG1,32.546,27.9885,1949.052,25300.3485,24768.5539,2.22,49.11,67.05,41.85,44.25,-0.0022230739747028,Consumer Discretionary,Specialty Retail,Consumer Discretionary Distrib,Automotive Retail,
